ms_file,ms_file_label,peak_label,mz_mean,mz_width,rt,rt_min,rt_max,rt_unit,intensity_threshold,target_filename,peak_area,peak_area_top3,peak_n_datapoints,peak_max,peak_rt_of_max,peak_min,peak_median,peak_mean,peak_delta_int,peak_shape_rt,peak_shape_int,peak_mass_diff_25pc,peak_mass_diff_50pc,peak_mass_diff_75pc,peak_score,total_intensity,ms_file_size_MB
Data/mzML/Pos/QC_154.mzML,QC_154,Kaempferol-3-glucoside,449.10785999999996,10,181.992,178.392,185.59199999999998,s,1000,unknown,1241559.0,172269.0,15,192267.0,181.91900634765625,8032.0,73246.0,82770.6,42735.0,"178.42,178.92,179.42,179.92,180.42,180.92,181.42,181.92,182.42,182.92,183.42,183.92,184.42,184.91,185.41","10842,8032,10243,11030,20752,58608,133912,192267,190628,160409,130197,99518,88298,73246,53577",5.27599803650808,5.5478042625224715,5.7856347102850645,0,24022222859,84.56103706359863
Data/mzML/Pos/QC_154.mzML,QC_154,quercetin-3-O-galactoside,465.10276999999996,10,169.0,165.0,175.0,s,1000,unknown,10287966.0,1189629.0,20,1239604.0,166.93699645996094,21329.0,369364.0,514398.3,49400.0,"165.44,165.94,166.44,166.94,167.44,167.94,168.43,168.93,169.43,169.93,170.43,170.93,171.43,171.93,172.43,172.93,173.43,173.93,174.43,174.93","29580,29300,21329,37501,247094,736905,1137135,1239604,1192149,1121353,1027242,879196,712718,553483,416803,321925,230533,165670,109466,78980",-4.581045041390115,-4.334989921209364,-4.088934801028613,0,24022222859,84.56103706359863
Data/mzML/Pos/QC_154.mzML,QC_154,2α-Hydroxyursolic Acid,473.3625,10,408.0,405.0,411.0,s,1000,unknown,47168.0,6867.0,10,7708.0,408.14300537109375,1590.0,4568.0,4716.8,743.0,"406.14,406.64,407.14,407.64,408.14,408.64,409.14,409.64,410.14,410.64","1590,4842,7177,7708,5716,6361,4294,3669,3478,2333",1.940540498140709,2.391828986085994,2.4885336620742695,0,24022222859,84.56103706359863
Data/mzML/Pos/QC_154.mzML,QC_154,Procyanidin B1,579.1496999999999,10,126.0,123.0,131.0,s,1000,unknown,6096791.0,487456.0,32,536113.0,124.48899841308594,1255.0,161331.5,190524.71875,36880.0,"123.49,123.99,124.49,124.99,125.49,125.99,126.49,126.99,127.49,127.99,128.48,128.98,129.48,129.98,130.48,130.98","1581,3153,44271,208975,433307,536113,492949,376550,281046,229043,194637,153602,105017,78082,56067,43082",-6.527155578689555,0.6655433281086359,7.858242234906827,0,24022222859,84.56103706359863
Data/mzML/Pos/QC_154.mzML,QC_154,Procyanidin B2,579.1496999999999,10,140.0,137.0,145.0,s,1000,unknown,26482183.0,1873517.0,32,1999136.0,142.4669952392578,24966.0,697978.0,827568.21875,153502.0,"137.47,137.97,138.47,138.97,139.47,139.97,140.47,140.97,141.47,141.97,142.47,142.97,143.47,143.96,144.46,144.96","29817,81805,438619,1255062,1854618,1999136,1766799,1439378,1170593,1004533,826995,645195,498935,353519,282280,203236",-6.8433181679993655,0.40207450368379377,7.542079645597016,0,24022222859,84.56103706359863
Data/mzML/Pos/QC_154.mzML,QC_154,Isorhamnetin-3-O-β-D-Rutinoside,625.1763,10,178.0,175.0,182.0,s,1000,unknown,47968.0,4463.0,19,5031.0,176.9250030517578,1059.0,1996.0,2524.6315789473683,937.0,"176.93,177.42,177.92,178.42,178.92,179.42,179.92,180.42,180.92,181.42","1996,3908,5031,4451,2903,2260,1700,1328,1185,1059",-7.322075213974457,-6.687488593168454,6.54120173286438,0,24022222859,84.56103706359863
Data/mzML/Pos/QC_154.mzML,QC_154,procyanidyn c1,867.2130999999999,15,149.0,146.0,155.0,s,1000,unknown,6521465.0,359971.0,36,390896.0,148.95899963378906,14037.0,156241.0,181151.80555555556,90038.0,"146.46,146.96,147.46,147.96,148.46,148.96,149.46,149.96,150.46,150.96,151.46,151.96,152.46,152.95,153.45,153.95,154.45,154.95","14865,17031,54675,181058,317111,390896,371908,315062,261054,223843,193813,172066,144140,124941,132998,140514,125874,112264",-7.6490140603882,-1.8953832360412193,4.139770809068917,0,24022222859,84.56103706359863
Data/mzML/Pos/QC_154.mzML,QC_154,D-sorbitol,183.0863,10,20.0,18.0,22.0,s,1000,unknown,64667.0,21555.0,1,64667.0,21.61400032043457,64667.0,64667.0,64667.0,0.0,21.61,64667,-9.064015550627055,-9.064015550627055,-9.064015550627055,0,24022222859,84.56103706359863
Data/mzML/Pos/QC_154.mzML,QC_154,(+)-Catechin,291.08633,10,135.0,131.0,140.0,s,1000,unknown,1759873.0,231510.0,18,248795.0,136.4739990234375,4721.0,72898.0,97770.72222222222,31217.0,"131.48,131.98,132.48,132.98,133.48,133.98,134.48,134.98,135.48,135.98,136.47,136.97,137.47,137.97,138.47,138.97,139.47,139.97","5261,4721,7446,44916,132782,218127,248795,227609,184998,148670,126403,104952,81567,64229,45044,40009,37866,36478",2.635534168762337,2.7927946185660084,3.2383658930097448,0,24022222859,84.56103706359863
Data/mzML/Pos/QC_119.mzML,QC_119,trans-3-coumaric acid,165.05464,10,177.0,176.0,181.0,s,1000,unknown,24247.0,4141.0,9,4901.0,179.30499267578125,1080.0,2479.0,2694.1111111111113,408.0,"176.81,177.31,177.81,178.31,178.8,179.3,179.8,180.3,180.8","1080,2133,3780,4901,3744,2515,2479,2127,1488",6.57417238463433,6.851513071254834,7.221300653415504,0,23502463464,80.87297821044922
Data/mzML/Pos/QC_119.mzML,QC_119,Ellagic acid,303.0135672,10,170.52,166.92000000000002,174.12,s,1000,unknown,0.0,0.0,0,0.0,,0.0,,,,,,,,,0,23502463464,80.87297821044922
Data/mzML/Pos/QC_119.mzML,QC_119,Quercetin,303.0499,10,216.0,213.0,222.0,s,1000,unknown,159654.0,20102.0,18,20775.0,216.25900268554688,1142.0,6786.5,8869.666666666666,2185.0,"213.26,213.76,214.26,214.76,215.26,215.76,216.26,216.76,217.26,217.76,218.26,218.76,219.26,219.76,220.26,220.75,221.25,221.75","1142,1990,2380,5145,10395,20466,20775,19065,15797,13821,11772,7840,8109,5733,4647,4029,3221,3327",-2.932749792128713,-2.7313468012351345,-2.4544176887564633,0,23502463464,80.87297821044922
Data/mzML/Pos/QC_119.mzML,QC_119,Chlorogenic acid,355.10238,10,134.0,130.0,140.0,s,1000,unknown,13732749.0,1936427.0,20,2065760.0,131.86199951171875,1022.0,428389.5,686637.45,88036.0,"130.36,130.86,131.36,131.86,132.36,132.86,133.36,133.86,134.36,134.86,135.36,135.86,136.36,136.86,137.36,137.85,138.35,138.85,139.35,139.85","1022,1399,1779,2099,35964,398936,1299348,1963257,2065760,1780266,1410525,1174666,984715,831710,616502,457843,306037,191552,120311,89058",6.6141452796975795,6.807510783981865,7.172756736518848,0,23502463464,80.87297821044922
Data/mzML/Pos/QC_119.mzML,QC_119,Cyanidin-3-O-rutinoside,596.1735,10,135.0,131.0,140.0,s,1000,unknown,124119.0,19464.0,14,21242.0,133.36099243164062,1290.0,6915.0,8865.642857142857,1692.0,"133.36,133.86,134.36,134.86,135.36,135.86,136.36,136.86,137.36,137.85,138.35,138.85,139.35,139.85","2982,11721,19465,21242,17686,13872,9991,8171,5659,5063,3169,2196,1612,1290",-1.4971784639706323,-1.2924221094865767,-1.0364766663815075,0,23502463464,80.87297821044922
Data/mzML/Pos/QC_119.mzML,QC_119,Rutin hydrate,611.16068,10,167.04,163.44,170.64,s,1000,unknown,1073613.0,98032.0,28,105793.0,165.8209991455078,2517.0,26129.5,38343.32142857143,1969.0,"163.82,164.32,164.82,165.32,165.82,166.32,166.82,167.32,167.82,168.32,168.82,169.32,169.82,170.32","3293,21940,67652,105730,105793,82574,58370,42101,34292,24259,16402,12602,8074,5949",-5.076382452351378,1.9892509334343382,8.95501670952697,0,23502463464,80.87297821044922
Data/mzML/Pos/QC_119.mzML,QC_119,(−)-Epicatechin,291.08633,10,148.0,144.0,152.0,s,1000,unknown,14264377.0,2147800.0,16,2334996.0,144.3470001220703,15037.0,687699.5,891523.5625,190015.0,"144.35,144.85,145.35,145.85,146.35,146.84,147.34,147.84,148.34,148.84,149.34,149.84,150.34,150.84,151.34,151.84","15037,28691,284123,1192833,2062862,2334996,2045543,1562824,1148203,918896,769175,606224,482143,339848,267927,205052",3.0548953682387947,3.264575967977023,3.3956263428134164,0,23502463464,80.87297821044922
Data/mzML/Pos/QC_119.mzML,QC_119,phloridzin,437.14423999999997,10,191.0,189.0,195.0,s,1000,unknown,282344.0,41689.0,12,45999.0,193.78700256347656,2169.0,22160.0,23528.666666666668,11207.0,"189.29,189.79,190.29,190.79,191.29,191.79,192.29,192.79,193.29,193.79,194.29,194.79","2169,4218,15435,34387,44237,45999,34831,27046,24309,20011,16326,13376",-3.6271347293869174,-3.4177010322278285,-3.3478897998414654,0,23502463464,80.87297821044922
Data/mzML/Pos/QC_119.mzML,QC_119,quercitrin,449.10785999999996,10,182.0,179.0,186.0,s,1000,unknown,1299472.0,188950.0,14,200463.0,184.29800415039062,7724.0,86249.5,92819.42857142857,37845.0,"179.3,179.8,180.3,180.8,181.3,181.8,182.3,182.8,183.3,183.8,184.3,184.8,185.3,185.8","7724,10520,18368,44050,115810,182761,200463,183627,143850,113015,93101,79398,61216,45569",5.27599803650808,5.479852706018874,5.598767929900171,0,23502463464,80.87297821044922
Data/mzML/Pos/QC_119.mzML,QC_119,Kaempferol-3-glucoside,449.10785999999996,10,181.992,178.392,185.59199999999998,s,1000,unknown,1262890.0,188950.0,14,200463.0,184.29800415039062,7724.0,86249.5,90206.42857142857,52229.0,"178.8,179.3,179.8,180.3,180.8,181.3,181.8,182.3,182.8,183.3,183.8,184.3,184.8,185.3","8987,7724,10520,18368,44050,115810,182761,200463,183627,143850,113015,93101,79398,61216",5.27599803650808,5.479852706018874,5.598767929900171,0,23502463464,80.87297821044922
Data/mzML/Pos/QC_119.mzML,QC_119,quercetin-3-O-galactoside,465.10276999999996,10,169.0,165.0,175.0,s,1000,unknown,10528985.0,1188432.0,20,1270084.0,165.8209991455078,23928.0,409569.0,526449.25,58266.0,"165.32,165.82,166.32,166.82,167.32,167.82,168.32,168.82,169.32,169.82,170.32,170.82,171.31,171.81,172.31,172.81,173.31,173.81,174.31,174.81","30681,33813,23928,25905,145112,565421,1041582,1270084,1253632,1197095,1080032,955284,783338,617546,463789,355349,275123,190801,131523,88947",-4.499026667996531,-4.334989921209364,-4.0725311263498964,0,23502463464,80.87297821044922
Data/mzML/Pos/QC_119.mzML,QC_119,2α-Hydroxyursolic Acid,473.3625,10,408.0,405.0,411.0,s,1000,unknown,47748.0,7365.0,9,9276.0,409.52398681640625,2833.0,5189.0,5305.333333333333,251.0,"406.53,407.03,407.53,408.03,408.52,409.02,409.52,410.02,410.52","3084,6170,7631,9276,5189,6220,4164,3181,2833",2.1661847421133515,2.4885336620742695,2.6819430140508205,0,23502463464,80.87297821044922
Data/mzML/Pos/QC_119.mzML,QC_119,Procyanidin B1,579.1496999999999,10,126.0,123.0,131.0,s,1000,unknown,6305515.0,501411.0,30,558105.0,124.37200164794922,4305.0,179935.0,210183.83333333334,31200.0,"123.87,124.37,124.87,125.37,125.87,126.37,126.87,127.37,127.87,128.37,128.87,129.37,129.87,130.36,130.86","5140,57628,243816,451184,558105,494944,380181,294420,229365,192426,141542,109546,76755,58183,42892",-6.711583755786944,0.5601557983386991,7.700160940251922,0,23502463464,80.87297821044922
Data/mzML/Pos/QC_119.mzML,QC_119,Procyanidin B2,579.1496999999999,10,140.0,137.0,145.0,s,1000,unknown,27204342.0,1920476.0,32,2064344.0,144.3470001220703,26264.0,750775.0,850135.6875,173228.0,"137.36,137.85,138.35,138.85,139.35,139.85,140.35,140.85,141.35,141.85,142.35,142.85,143.35,143.85,144.35,144.85","31136,62359,341267,1114848,1814235,2064344,1882850,1554088,1267073,1044422,880508,713198,540425,397080,312666,230727",-6.711583755786944,0.8236246227635412,7.726507822694406,0,23502463464,80.87297821044922
Data/mzML/Pos/QC_119.mzML,QC_119,Isorhamnetin-3-O-β-D-Rutinoside,625.1763,10,178.0,175.0,182.0,s,1000,unknown,48465.0,4179.0,19,5094.0,181.302001953125,1092.0,2698.0,2550.7894736842104,12.0,"176.81,177.31,177.81,178.31,178.8,179.3,179.8,180.3,180.8,181.3","1412,3239,3979,5094,3464,2965,1691,1576,1092,1642",-7.273260858527841,-6.785117304061686,6.590016088310995,0,23502463464,80.87297821044922
Data/mzML/Pos/QC_119.mzML,QC_119,procyanidyn c1,867.2130999999999,15,149.0,146.0,155.0,s,1000,unknown,6570956.0,376167.0,36,405831.0,146.34500122070312,13346.0,145136.0,182526.55555555556,105169.0,"146.35,146.84,147.34,147.84,148.34,148.84,149.34,149.84,150.34,150.84,151.34,151.84,152.34,152.84,153.34,153.84,154.34,154.83","14768,17670,32292,112046,271486,377032,405831,345640,287512,241815,210475,184667,157267,136447,129247,134240,133362,124241",-7.631418859090503,-1.6842408204688528,4.139770809068917,0,23502463464,80.87297821044922
Data/mzML/Pos/QC_119.mzML,QC_119,D-sorbitol,183.0863,10,20.0,18.0,22.0,s,1000,unknown,0.0,0.0,0,0.0,,0.0,,,,,,,,,0,23502463464,80.87297821044922
Data/mzML/Pos/QC_119.mzML,QC_119,(+)-Catechin,291.08633,10,135.0,131.0,140.0,s,1000,unknown,1795047.0,236004.0,18,259243.0,131.86199951171875,3344.0,76869.5,99724.83333333333,34233.0,"131.36,131.86,132.36,132.86,133.36,133.86,134.36,134.86,135.36,135.86,136.36,136.86,137.36,137.85,138.35,138.85,139.35,139.85","3344,5258,8352,43275,133094,214836,259243,233933,190518,150526,123896,110131,86967,66772,52012,40294,35019,37577",2.8452147685005658,3.0548953682387947,3.552886792617088,0,23502463464,80.87297821044922
Data/mzML/Pos/QC_196.mzML,QC_196,trans-3-coumaric acid,165.05464,10,177.0,176.0,181.0,s,1000,unknown,21976.0,3779.0,8,5185.0,180.1959991455078,1568.0,2335.0,2747.0,762.0,"177.2,177.7,178.2,178.7,179.2,179.7,180.2,180.7","2330,3726,5185,2426,2333,2071,2337,1568",5.765262048657862,6.019491011393323,6.250608250243743,0,20031104628,83.26385021209717
Data/mzML/Pos/QC_196.mzML,QC_196,Ellagic acid,303.0135672,10,170.52,166.92000000000002,174.12,s,1000,unknown,0.0,0.0,0,0.0,,0.0,,,,,,,,,0,20031104628,83.26385021209717
Data/mzML/Pos/QC_196.mzML,QC_196,Quercetin,303.0499,10,216.0,213.0,222.0,s,1000,unknown,158084.0,20812.0,17,22590.0,213.156005859375,1412.0,7620.0,9299.058823529413,910.0,"213.16,214.15,214.65,215.15,215.65,216.15,216.65,217.15,217.65,218.15,218.65,219.15,219.65,220.15,220.65,221.15,221.65","1723,1412,2955,7956,14603,20304,22590,19542,13968,12258,10825,7620,6617,6007,4354,2717,2633",-3.6376602602562396,-3.4362572693626605,-3.234854278469082,0,20031104628,83.26385021209717
Data/mzML/Pos/QC_196.mzML,QC_196,Chlorogenic acid,355.10238,10,134.0,130.0,140.0,s,1000,unknown,13436243.0,1905098.0,20,2049149.0,139.24600219726562,1322.0,395999.5,671812.15,87147.0,"130.26,130.76,131.26,131.76,132.26,132.75,133.25,133.75,134.25,134.75,135.25,135.75,136.25,136.75,137.25,137.75,138.25,138.75,139.25,139.75","1322,1397,1322,1344,15434,242503,1028925,1789285,2049149,1876861,1510774,1215760,1004159,819110,662919,468395,323604,209075,126436,88469",6.034048766844722,6.205929215097421,6.227414271129009,0,20031104628,83.26385021209717
Data/mzML/Pos/QC_196.mzML,QC_196,Cyanidin-3-O-rutinoside,596.1735,10,135.0,131.0,140.0,s,1000,unknown,120544.0,19481.0,13,22487.0,139.24600219726562,1499.0,7929.0,9272.615384615385,617.0,"133.25,133.75,134.25,134.75,135.25,135.75,136.25,136.75,137.25,137.75,138.25,138.75,139.25","2116,7929,17774,22487,18183,13427,10873,8520,7026,4824,3416,2470,1499",-1.906691172938743,-1.8043129956967152,-1.8043129956967152,0,20031104628,83.26385021209717
Data/mzML/Pos/QC_196.mzML,QC_196,Rutin hydrate,611.16068,10,167.04,163.44,170.64,s,1000,unknown,1026419.0,91337.0,28,100238.0,170.20899963378906,1554.0,23059.5,36657.82142857143,3160.0,"163.72,164.22,164.71,165.21,165.71,166.21,166.71,167.21,167.71,168.21,168.71,169.21,169.71,170.21","2034,18262,62727,91951,100238,81822,59972,46861,29577,21237,15454,11057,7840,5663",-5.8753233298960525,1.1403762510431215,8.156075831982296,0,20031104628,83.26385021209717
Data/mzML/Pos/QC_196.mzML,QC_196,(−)-Epicatechin,291.08633,10,148.0,144.0,152.0,s,1000,unknown,13635546.0,2057736.0,16,2259169.0,149.23399353027344,13929.0,688341.0,852221.625,186608.0,"144.24,144.74,145.24,145.74,146.24,146.74,147.24,147.74,148.24,148.74,149.23,149.73,150.23,150.73,151.23,151.73","13929,20400,182615,934368,1881144,2259169,2032896,1578867,1153893,911590,758491,618191,471833,342950,274673,200537",2.3734334190895505,2.635534168762337,2.76658454359873,0,20031104628,83.26385021209717
Data/mzML/Pos/QC_196.mzML,QC_196,phloridzin,437.14423999999997,10,191.0,189.0,195.0,s,1000,unknown,263614.0,41788.0,12,46927.0,191.6820068359375,1571.0,21579.5,21967.833333333332,13783.0,"189.19,189.68,190.18,190.68,191.18,191.68,192.18,192.68,193.18,193.68,194.18,194.68","1571,1793,7016,21850,39384,46927,39055,29415,23664,21309,16276,15354",-4.552133558506226,-4.360152669443728,-4.203077396574411,0,20031104628,83.26385021209717
Data/mzML/Pos/QC_196.mzML,QC_196,quercitrin,449.10785999999996,10,182.0,179.0,186.0,s,1000,unknown,1309746.0,188936.0,14,207585.0,184.6909942626953,7848.0,86451.0,93553.28571428571,46295.0,"179.2,179.7,180.2,180.7,181.2,181.7,182.19,182.69,183.19,183.69,184.19,184.69,185.19,185.69","7848,10182,15791,34760,89799,168573,207585,190652,152020,125569,99676,83103,70045,54143",4.426603580213104,4.664434027975697,4.851300808360592,0,20031104628,83.26385021209717
Data/mzML/Pos/QC_196.mzML,QC_196,Kaempferol-3-glucoside,449.10785999999996,10,181.992,178.392,185.59199999999998,s,1000,unknown,1264213.0,188936.0,14,207585.0,184.6909942626953,7848.0,86451.0,90300.92857142857,61435.0,"178.7,179.2,179.7,180.2,180.7,181.2,181.7,182.19,182.69,183.19,183.69,184.19,184.69,185.19","8610,7848,10182,15791,34760,89799,168573,207585,190652,152020,125569,99676,83103,70045",4.426603580213104,4.664434027975697,4.851300808360592,0,20031104628,83.26385021209717
Data/mzML/Pos/QC_196.mzML,QC_196,quercetin-3-O-galactoside,465.10276999999996,10,169.0,165.0,175.0,s,1000,unknown,9977776.0,1169205.0,20,1188515.0,170.20899963378906,22498.0,403846.5,498888.8,57106.0,"165.21,165.71,166.21,166.71,167.21,167.71,168.21,168.71,169.21,169.71,170.21,170.71,171.21,171.71,172.21,172.71,173.21,173.7,174.2,174.7","31911,29170,23646,22498,106836,473977,971101,1176218,1188515,1142882,1057298,910938,763671,596567,455718,351975,263803,191042,130993,89017",-5.384825100647233,-5.220788353860066,-5.073155281751616,0,20031104628,83.26385021209717
Data/mzML/Pos/QC_196.mzML,QC_196,2α-Hydroxyursolic Acid,473.3625,10,408.0,405.0,411.0,s,1000,unknown,60681.0,9223.0,11,9770.0,410.4159851074219,1805.0,4766.0,5516.454545454545,1331.0,"405.92,406.42,406.92,407.42,407.92,408.42,408.92,409.42,409.92,410.42,410.92","1805,3857,6508,9562,9770,8339,6276,4766,3249,3413,3136",1.5214869021915158,1.6504264701758828,1.7148962541680666,0,20031104628,83.26385021209717
Data/mzML/Pos/QC_196.mzML,QC_196,Procyanidin B1,579.1496999999999,10,126.0,123.0,131.0,s,1000,unknown,6013125.0,461625.0,32,507803.0,129.75799560546875,1173.0,152982.0,187910.15625,37942.0,"123.27,123.76,124.26,124.76,125.26,125.76,126.26,126.76,127.26,127.76,128.26,128.76,129.26,129.76,130.26,130.76","1445,2444,30422,167564,380273,507803,496800,385347,303635,240754,192772,152026,101596,71854,56229,44677",-7.343908934406565,0.03321814948901475,7.094182644074785,0,20031104628,83.26385021209717
Data/mzML/Pos/QC_196.mzML,QC_196,Procyanidin B2,579.1496999999999,10,140.0,137.0,145.0,s,1000,unknown,25757232.0,1781825.0,32,1927277.0,142.74200439453125,26418.0,742108.0,804913.5,176829.0,"137.25,137.75,138.25,138.75,139.25,139.75,140.24,140.74,141.24,141.74,142.24,142.74,143.24,143.74,144.24,144.74","29838,47329,234567,900841,1603340,1927277,1814859,1514682,1226800,1023419,863024,694530,531014,395084,309653,226275",-7.133133874866692,0.13860567925895162,7.304957703614658,0,20031104628,83.26385021209717
Data/mzML/Pos/QC_196.mzML,QC_196,Isorhamnetin-3-O-β-D-Rutinoside,625.1763,10,178.0,175.0,182.0,s,1000,unknown,45185.0,3997.0,18,4639.0,176.7010040283203,1058.0,2246.0,2510.277777777778,67.0,"176.7,177.2,177.7,178.2,178.7,179.2,179.7,180.7,181.2","1063,2263,4189,4639,3165,2890,1735,2011,1153",-8.151919256566922,-1.2202807831475044,5.686950512548606,0,20031104628,83.26385021209717
Data/mzML/Pos/QC_196.mzML,QC_196,procyanidyn c1,867.2130999999999,15,149.0,146.0,155.0,s,1000,unknown,6571570.0,358455.0,38,378737.0,154.72799682617188,13381.0,139922.5,172936.05263157896,66759.0,"146.24,146.74,147.24,147.74,148.24,148.74,149.23,149.73,150.23,150.73,151.23,151.73,152.23,152.73,153.23,153.73,154.23,154.73","14402,14333,25381,92620,241079,360652,378737,335976,285532,231530,204172,175073,150096,126052,117318,130907,131045,121491",-8.08889409283063,2.9960827247185997,3.8054619844126703,0,20031104628,83.26385021209717
Data/mzML/Pos/QC_196.mzML,QC_196,D-sorbitol,183.0863,10,20.0,18.0,22.0,s,1000,unknown,0.0,0.0,0,0.0,,0.0,,,,,,,,,0,20031104628,83.26385021209717
Data/mzML/Pos/QC_196.mzML,QC_196,(+)-Catechin,291.08633,10,135.0,131.0,140.0,s,1000,unknown,1714907.0,222570.0,18,238350.0,139.24600219726562,4178.0,78341.5,95272.61111111111,28780.0,"131.26,131.76,132.26,132.75,133.25,133.75,134.25,134.75,135.25,135.75,136.25,136.75,137.25,137.75,138.25,138.75,139.25,139.75","4219,4178,5044,28621,102108,194675,238350,234685,195290,156292,128727,107878,90982,65701,50155,38520,36483,32999",2.216172969285879,2.3734334190895505,2.530693868893222,0,20031104628,83.26385021209717
Data/mzML/Pos/QC_028.mzML,QC_028,trans-3-coumaric acid,165.05464,10,177.0,176.0,181.0,s,1000,unknown,12822.0,3519.0,4,4510.0,179.49899291992188,2264.0,3024.0,3205.5,845.0,"177.5,178.0,179.5,180.5","3109,4510,2939,2264",9.139573735873986,9.255132355299196,9.41691442249449,0,22020071477,89.93086528778076
Data/mzML/Pos/QC_028.mzML,QC_028,Ellagic acid,303.0135672,10,170.52,166.92000000000002,174.12,s,1000,unknown,0.0,0.0,0,0.0,,0.0,,,,,,,,,0,22020071477,89.93086528778076
Data/mzML/Pos/QC_028.mzML,QC_028,Quercetin,303.0499,10,216.0,213.0,222.0,s,1000,unknown,168985.0,19719.0,18,21634.0,213.45799255371094,1319.0,6861.0,9388.055555555555,2229.0,"213.46,213.96,214.46,214.96,215.46,215.96,216.45,216.95,217.45,217.95,218.45,218.95,219.45,219.95,220.45,220.95,221.45,221.95","1319,1756,2337,5207,10964,19242,21634,18282,20117,14154,13337,10604,8247,5226,5475,4174,3362,3548",0.5918025485089178,0.8939070348492861,1.0953100257428652,0,22020071477,89.93086528778076
Data/mzML/Pos/QC_028.mzML,QC_028,Chlorogenic acid,355.10238,10,134.0,130.0,140.0,s,1000,unknown,14569957.0,2017532.0,21,2121346.0,132.55599975585938,1743.0,451434.0,693807.4761904762,120501.0,"130.06,130.56,131.06,131.56,132.06,132.56,133.05,133.55,134.05,134.55,135.05,135.55,136.05,136.55,137.05,137.55,138.05,138.55,139.05,139.55","1970,1743,1778,2471,2354,70192,575647,1477348,2068524,2121346,1862728,1507270,1240427,1029987,834101,639418,451434,297976,202566,122471",-8.232028438129236,-8.060147989876537,-7.888267541623838,0,22020071477,89.93086528778076
Data/mzML/Pos/QC_028.mzML,QC_028,Cyanidin-3-O-rutinoside,596.1735,10,135.0,131.0,140.0,s,1000,unknown,112011.0,17695.0,13,19401.0,135.552001953125,1216.0,7255.0,8616.23076923077,2179.0,"133.55,134.05,134.55,135.05,135.55,136.05,136.55,137.05,137.55,138.05,138.55,139.05,139.55","3395,11800,18685,19401,14999,12661,8641,7255,5504,4144,2757,1553,1216",2.2908140939843933,2.393192271226421,2.5979486257104765,0,22020071477,89.93086528778076
Data/mzML/Pos/QC_028.mzML,QC_028,Rutin hydrate,611.16068,10,167.04,163.44,170.64,s,1000,unknown,636727.0,101357.0,14,108410.0,167.01300048828125,5565.0,35201.0,45480.5,716.0,"164.02,164.52,165.02,165.51,166.01,166.51,167.01,167.51,168.01,168.51,169.01,169.51,170.01,170.51","6281,34782,81764,108075,108410,87588,64950,45812,35620,22252,15791,11548,8289,5565",-1.4561816009770712,-1.3063801864374447,-1.156578771897818,0,22020071477,89.93086528778076
Data/mzML/Pos/QC_028.mzML,QC_028,(−)-Epicatechin,291.08633,10,148.0,144.0,152.0,s,1000,unknown,14610288.0,2223373.0,16,2360752.0,146.03900146484375,15113.0,677530.5,913143.0,238169.0,"144.04,144.54,145.04,145.54,146.04,146.54,147.04,147.54,148.04,148.54,149.04,149.54,150.03,150.53,151.03,151.53","15476,15113,40671,397710,1359940,2213233,2360752,2096134,1588426,1196205,940326,764505,590556,455677,321919,253645",6.121474139410392,6.514625263919571,6.829146163526914,0,22020071477,89.93086528778076
Data/mzML/Pos/QC_028.mzML,QC_028,phloridzin,437.14423999999997,10,191.0,189.0,195.0,s,1000,unknown,289195.0,43231.0,12,46699.0,191.48500061035156,1470.0,21561.0,24099.583333333332,11959.0,"189.49,189.99,190.49,190.99,191.49,191.98,192.48,192.98,193.48,193.98,194.48,194.98","1470,4770,19845,37081,46699,45914,34794,28539,23277,18129,15248,13429",-0.06676187768240846,0.03795497089713591,0.19503024376645248,0,22020071477,89.93086528778076
Data/mzML/Pos/QC_028.mzML,QC_028,quercitrin,449.10785999999996,10,182.0,179.0,186.0,s,1000,unknown,2756755.0,207028.0,30,220590.0,179.99899291992188,7825.0,75526.5,91891.83333333333,29780.0,"179.0,179.5,180.0,180.5,181.0,181.5,182.0,182.5,182.99,183.49,183.99,184.49,184.99,185.49,185.99","10386,8594,12733,23631,69528,156284,208161,220590,192334,155120,120476,102246,80393,60744,43717",-7.753712923056847,0.3495101899972207,8.605624305184383,0,22020071477,89.93086528778076
Data/mzML/Pos/QC_028.mzML,QC_028,Kaempferol-3-glucoside,449.10785999999996,10,181.992,178.392,185.59199999999998,s,1000,unknown,2695874.0,207028.0,30,220590.0,179.99899291992188,7825.0,75526.5,89862.46666666666,41126.0,"178.5,179.0,179.5,180.0,180.5,181.0,181.5,182.0,182.5,182.99,183.49,183.99,184.49,184.99,185.49","12562,10386,8594,12733,23631,69528,156284,208161,220590,192334,155120,120476,102246,80393,60744",-7.702749255679149,0.3495101899972207,8.656587972562082,0,22020071477,89.93086528778076
Data/mzML/Pos/QC_028.mzML,QC_028,quercetin-3-O-galactoside,465.10276999999996,10,169.0,165.0,175.0,s,1000,unknown,11248553.0,1332804.0,20,1367938.0,166.51400756835938,26475.0,413688.0,562427.65,95509.0,"165.02,165.51,166.01,166.51,167.01,167.51,168.01,168.51,169.01,169.51,170.01,170.51,171.01,171.51,172.01,172.51,173.01,173.51,174.01,174.51","26475,34642,31601,26631,36679,210862,722214,1177248,1343999,1367938,1286475,1158609,998439,806198,627359,475995,351381,261886,181938,121984",-0.8902182386788554,-0.7261814918916883,-0.48012637171093775,0,22020071477,89.93086528778076
